Interval,Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero
Five.minute,GCJ,5,9,High,41,1230,11933,MHASE,1,4,1,4
Five.minute,GCJ,5,9,High,4,120,10823,FSEPU,1,3,1,3
Five.minute,GCJ,5,9,High,13,390,11093,FHASE,2,3,2,3
Five.minute,GCJ,5,9,High,14,420,11123,FHASE,2,3,2,3
Five.minute,GCJ,5,9,High,14,420,11123,FSEPU,1,3,1,3
Five.minute,GCJ,5,9,High,13,390,11093,FSEPU,1,2,1,2
Five.minute,GCJ,5,9,High,13,390,11093,MHASE,1,2,1,2
Five.minute,GCJ,5,9,High,14,420,11123,MHASE,3,2,3,2
Five.minute,GCJ,5,9,High,17,510,11213,MHASE,2,2,2,2
Five.minute,GCJ,5,9,High,25,750,11453,HYRU,1,2,1,2
Five.minute,GCJ,5,9,High,30,900,11603,HYRU,1,2,1,2
Five.minute,GCJ,5,9,High,41,1230,11933,FSEPU,1,2,1,2
Five.minute,GCJ,5,9,High,15,450,11153,FHASE,1,1,1,1
Five.minute,GCJ,5,9,High,28,840,11543,FSEPU,1,1,1,1
Five.minute,GCJ,5,9,High,30,900,11603,MHASE,1,1,1,1
Five.minute,GCJ,5,9,High,37,1110,11813,FSEPU,1,1,1,1
Five.minute,GCJ,5,9,High,40,1200,11903,MSEPU,1,1,1,1
Five.minute,GCJ,5,9,High,1,30,10733,CAPR,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,FHASE,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,HYRU,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,MHASE,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,PACL,,,0,0
Five.minute,GCJ,5,9,High,1,30,10733,PANE,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,CAPR,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,FHASE,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,HYRU,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,MHASE,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,PACL,,,0,0
Five.minute,GCJ,5,9,High,2,60,10763,PANE,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,CAPR,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,FHASE,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,HYRU,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,MHASE,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,PACL,,,0,0
Five.minute,GCJ,5,9,High,3,90,10793,PANE,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,CAPR,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,FHASE,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,HYRU,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,MHASE,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,PACL,,,0,0
Five.minute,GCJ,5,9,High,4,120,10823,PANE,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,CAPR,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,FHASE,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,HYRU,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,MHASE,,,0,0
Five.minute,GCJ,5,9,High,5,180,10853,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,PACL,,,0,0
Five.minute,GCJ,5,9,High,5,150,10853,PANE,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,CAPR,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,FHASE,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,HYRU,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,MHASE,,,0,0
Five.minute,GCJ,5,9,High,5,150,10883,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,PACL,,,0,0
Five.minute,GCJ,5,9,High,6,180,10883,PANE,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,CAPR,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,FHASE,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,HYRU,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,MHASE,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,PACL,,,0,0
Five.minute,GCJ,5,9,High,7,210,10913,PANE,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,CAPR,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,FHASE,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,HYRU,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,MHASE,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,PACL,,,0,0
Five.minute,GCJ,5,9,High,8,240,10943,PANE,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,CAPR,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,FHASE,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,HYRU,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,MHASE,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,PACL,,,0,0
Five.minute,GCJ,5,9,High,9,270,10973,PANE,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,CAPR,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,FHASE,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,HYRU,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,MHASE,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,PACL,,,0,0
Five.minute,GCJ,5,9,High,10,300,11003,PANE,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,CAPR,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,FHASE,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,HYRU,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,MHASE,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,PACL,,,0,0
Five.minute,GCJ,5,9,High,11,330,11033,PANE,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,CAPR,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,FHASE,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,HYRU,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,MHASE,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,PACL,,,0,0
Five.minute,GCJ,5,9,High,12,360,11063,PANE,,,0,0
Five.minute,GCJ,5,9,High,13,390,11093,CAPR,,,0,0
Five.minute,GCJ,5,9,High,13,390,11093,HYRU,,,0,0
Five.minute,GCJ,5,9,High,13,390,11093,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,13,390,11093,PACL,,,0,0
Five.minute,GCJ,5,9,High,13,390,11093,PANE,,,0,0
Five.minute,GCJ,5,9,High,14,420,11123,CAPR,,,0,0
Five.minute,GCJ,5,9,High,14,420,11123,HYRU,,,0,0
Five.minute,GCJ,5,9,High,14,420,11123,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,14,420,11123,PACL,,,0,0
Five.minute,GCJ,5,9,High,14,420,11123,PANE,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,CAPR,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,HYRU,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,MHASE,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,PACL,,,0,0
Five.minute,GCJ,5,9,High,15,450,11153,PANE,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,CAPR,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,FHASE,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,HYRU,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,MHASE,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,PACL,,,0,0
Five.minute,GCJ,5,9,High,16,480,11183,PANE,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,CAPR,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,FHASE,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,HYRU,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,PACL,,,0,0
Five.minute,GCJ,5,9,High,17,510,11213,PANE,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,CAPR,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,FHASE,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,HYRU,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,PACL,,,0,0
Five.minute,GCJ,5,9,High,18,540,11243,PANE,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,CAPR,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,FHASE,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,HYRU,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,MHASE,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,PACL,,,0,0
Five.minute,GCJ,5,9,High,19,570,11273,PANE,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,CAPR,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,FHASE,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,HYRU,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,MHASE,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,20,600,11303,PANE,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,CAPR,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,FHASE,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,HYRU,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,MHASE,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,PACL,,,0,0
Five.minute,GCJ,5,9,High,21,630,11333,PANE,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,CAPR,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,FHASE,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,HYRU,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,MHASE,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,PACL,,,0,0
Five.minute,GCJ,5,9,High,22,660,11363,PANE,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,CAPR,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,FHASE,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,HYRU,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,MHASE,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,PACL,,,0,0
Five.minute,GCJ,5,9,High,23,690,11393,PANE,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,CAPR,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,FHASE,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,HYRU,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,MHASE,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,PACL,,,0,0
Five.minute,GCJ,5,9,High,24,720,11423,PANE,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,CAPR,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,FHASE,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,MHASE,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,PACL,,,0,0
Five.minute,GCJ,5,9,High,25,750,11453,PANE,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,CAPR,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,FHASE,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,HYRU,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,MHASE,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,PACL,,,0,0
Five.minute,GCJ,5,9,High,26,780,11483,PANE,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,CAPR,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,FHASE,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,HYRU,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,MHASE,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,PACL,,,0,0
Five.minute,GCJ,5,9,High,27,810,11513,PANE,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,CAPR,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,FHASE,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,HYRU,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,MHASE,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,28,840,11543,PANE,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,CAPR,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,HYRU,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,MHASE,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,PACL,,,0,0
Five.minute,GCJ,5,9,High,29,870,11573,PANE,,,0,0
Five.minute,GCJ,5,9,High,30,900,11603,CAPR,,,0,0
Five.minute,GCJ,5,9,High,30,900,11603,FHASE,,,0,0
Five.minute,GCJ,5,9,High,30,900,11603,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,30,900,11603,PACL,,,0,0
Five.minute,GCJ,5,9,High,30,900,11603,PANE,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,CAPR,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,FHASE,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,HYRU,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,MHASE,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,PACL,,,0,0
Five.minute,GCJ,5,9,High,31,930,11633,PANE,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,CAPR,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,FHASE,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,HYRU,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,MHASE,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,PACL,,,0,0
Five.minute,GCJ,5,9,High,32,960,11663,PANE,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,CAPR,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,FHASE,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,HYRU,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,MHASE,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,PACL,,,0,0
Five.minute,GCJ,5,9,High,33,990,11693,PANE,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,CAPR,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,FHASE,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,HYRU,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,MHASE,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,34,1020,11723,PACL,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,CAPR,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,FHASE,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,HYRU,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,MHASE,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,PACL,,,0,0
Five.minute,GCJ,5,9,High,35,1050,11753,PANE,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,CAPR,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,FHASE,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,HYRU,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,MHASE,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,PACL,,,0,0
Five.minute,GCJ,5,9,High,36,1080,11783,PANE,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,CAPR,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,FHASE,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,HYRU,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,MHASE,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,PACL,,,0,0
Five.minute,GCJ,5,9,High,37,1110,11813,PANE,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,CAPR,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,FHASE,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,HYRU,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,MHASE,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,PACL,,,0,0
Five.minute,GCJ,5,9,High,38,1140,11843,PANE,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,CAPR,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,FHASE,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,FSEPU,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,HYRU,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,MHASE,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,PACL,,,0,0
Five.minute,GCJ,5,9,High,39,1170,11873,PANE,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,CAPR,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,FHASE,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,HYRU,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,MHASE,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,PACL,,,0,0
Five.minute,GCJ,5,9,High,40,1200,11903,PANE,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,CAPR,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,FHASE,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,HYRU,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,MSEPU,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,PACL,,,0,0
Five.minute,GCJ,5,9,High,41,1230,11933,PANE,,,0,0
Ten.minute,GCJ,5,9,High,28,840,11543,PACL,1,5,1,5
Ten.minute,GCJ,5,9,High,34,1020,11723,PANE,1,5,1,5
Ten.minute,GCJ,5,9,High,40,1200,11903,FSEPU,2,5,2,5
Ten.minute,GCJ,5,9,High,18,540,11243,MHASE,1,4,1,4
Ten.minute,GCJ,5,9,High,20,600,11303,PACL,2,4,2,4
Ten.minute,GCJ,5,9,High,30,900,11603,FSEPU,1,4,1,4
Ten.minute,GCJ,5,9,High,4,120,10823,FSEPU,1,3,1,3
Ten.minute,GCJ,5,9,High,14,420,11123,FHASE,2,3,2,3
Ten.minute,GCJ,5,9,High,14,420,11123,FSEPU,1,3,1,3
Ten.minute,GCJ,5,9,High,14,420,11123,MHASE,3,2,3,2
Ten.minute,GCJ,5,9,High,30,900,11603,HYRU,1,2,1,2
Ten.minute,GCJ,5,9,High,28,840,11543,FSEPU,1,1,1,1
Ten.minute,GCJ,5,9,High,30,900,11603,MHASE,1,1,1,1
Ten.minute,GCJ,5,9,High,40,1200,11903,MSEPU,1,1,1,1
Ten.minute,GCJ,5,9,High,2,60,10763,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,PACL,,,0,0
Ten.minute,GCJ,5,9,High,2,60,10763,PANE,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,PACL,,,0,0
Ten.minute,GCJ,5,9,High,4,120,10823,PANE,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,PACL,,,0,0
Ten.minute,GCJ,5,9,High,6,180,10883,PANE,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,PACL,,,0,0
Ten.minute,GCJ,5,9,High,8,240,10943,PANE,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,PACL,,,0,0
Ten.minute,GCJ,5,9,High,10,300,11003,PANE,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,PACL,,,0,0
Ten.minute,GCJ,5,9,High,12,360,11063,PANE,,,0,0
Ten.minute,GCJ,5,9,High,14,420,11123,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,14,420,11123,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,14,420,11123,MSEPU,,,0,0
Ten.minute,GCJ,5,9,High,14,420,11123,PACL,,,0,0
Ten.minute,GCJ,5,9,High,14,420,11123,PANE,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,CAPR,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,FHASE,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,FSEPU,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,HYRU,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,MHASE,,,0,0
Ten.minute,GCJ,5,9,High,16,480,11183,MSEPU,,,0,0
